edad,salario,experiencia,antiguedad_empresa,departamento,tipo_contrato,horas_trabajo,satisfaccion_laboral,balance_trabajo_vida,promociones,distancia_trabajo,comentarios_empleado,renuncia,employee_id,employee_name,risk_score,risk_level,recommendation
53,3701,35,20,finanzas,fijo,58,2,5,3,35,siento que mi esfuerzo no se reconoce y me siento muy estresado por la carga laboral,0,5982,N/A,0.39033761139879875,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
42,2107,12,1,produccion,temporal,60,2,5,1,16,no tengo motivacion para seguir en este trabajo,0,5983,N/A,0.3237733095880906,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
60,3462,41,6,rrhh,fijo,55,4,3,4,9,hay tareas repetitivas que no disfruto,1,5984,N/A,0.5976005004606639,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
51,4000,30,23,produccion,fijo,32,3,5,2,12,"el equipo es bueno, pero la gestion necesita mejorar",1,5985,N/A,0.5370099637913693,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
42,2770,19,10,ti,fijo,40,3,1,2,22,el trabajo es aceptable,0,5986,N/A,0.4224882262931034,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
33,2654,15,11,ventas,temporal,58,4,2,2,29,trabajo en proyectos que me interesan y me siento muy estresado por la carga laboral,1,5987,N/A,0.717404174842414,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
51,3511,31,3,rrhh,fijo,54,3,2,3,27,siento que algunos procesos son confusos,0,5988,N/A,0.36986532252963017,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
46,1260,23,2,produccion,fijo,52,2,5,1,22,me siento parte de un buen equipo,0,5989,N/A,0.5224439246738594,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
36,2084,14,14,rrhh,temporal,39,3,5,1,4,no recibo retroalimentacion suficiente,0,5990,N/A,0.22130303810466206,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
40,2134,20,7,rrhh,temporal,33,4,5,2,48,estoy orgulloso de lo que hacemos,0,5991,N/A,0.4200443145277508,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
36,2692,11,9,ti,fijo,41,5,1,3,29,la cultura de la empresa es positiva,0,5992,N/A,0.28779666503413953,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
42,2953,21,17,rrhh,temporal,55,2,3,2,8,el trabajo es estresante y agotador y me siento muy estresado por la carga laboral,1,5993,N/A,0.602155479981859,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
33,2413,14,6,ventas,temporal,42,3,2,0,33,"a veces me siento motivado, a veces no y siento que no hay crecimiento profesional",1,5994,N/A,0.7149579239121814,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
26,1653,1,1,rrhh,temporal,36,4,4,0,47,disfruto trabajar en esta empresa,0,5995,N/A,0.36120329161390846,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
18,1642,0,0,ti,fijo,48,4,5,0,25,mi equipo y mi jefe me apoyan mucho,0,5996,N/A,0.3089956022907686,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
59,4000,41,36,finanzas,fijo,56,3,4,4,16,"estoy aprendiendo cosas nuevas, pero hay desafios",1,5997,N/A,0.7151447999223904,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
36,2905,13,6,logistica,temporal,45,4,1,4,33,estoy contento con mi trabajo,0,5998,N/A,0.3524370298136469,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
50,2575,29,11,ti,temporal,39,2,3,0,3,me siento estancado profesionalmente y siento que no hay crecimiento profesional,1,5999,N/A,0.5920519084000663,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
51,2686,30,8,ti,fijo,59,4,4,4,13,me siento estancado profesionalmente,0,6000,N/A,0.21932170922188873,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
33,1856,9,7,produccion,fijo,36,4,5,1,1,la cultura de la empresa es positiva,1,6001,N/A,0.34987736939932673,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
57,3595,38,36,produccion,fijo,32,3,5,3,47,cumplo mis funciones sin mayor inconveniente,0,6002,N/A,0.14022235639159575,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
35,1752,7,3,finanzas,fijo,31,4,1,3,5,estoy satisfecho con las condiciones laborales,1,6003,N/A,0.6942717552127539,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
51,3632,33,18,ventas,fijo,30,3,5,1,8,cumplo mis funciones sin mayor inconveniente,0,6004,N/A,0.30944682791760136,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
42,2972,20,14,rrhh,fijo,56,3,4,4,23,"el ambiente es regular, podria mejorar y me siento muy estresado por la carga laboral",0,6005,N/A,0.3821254651676161,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
23,849,0,0,ti,fijo,51,1,3,0,13,me siento estancado profesionalmente y me siento muy estresado por la carga laboral y siento que no hay crecimiento profesional,1,6006,N/A,0.79328917122961,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
38,2025,16,10,finanzas,fijo,45,2,5,0,12,siento que mis habilidades no se aprovechan,0,6007,N/A,0.4091291467239121,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
23,1537,0,0,ventas,fijo,42,4,5,0,10,siento que mis habilidades no se aprovechan,0,6008,N/A,0.4035860160145261,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
49,2670,29,19,logistica,fijo,59,2,4,0,39,estoy muy insatisfecho con mi trabajo y siento que no hay crecimiento profesional,1,6009,N/A,0.7148108733819138,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
58,3122,39,12,rrhh,fijo,32,3,3,3,24,tengo un equilibrio razonable entre trabajo y vida,0,6010,N/A,0.192822507181458,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
60,2075,41,22,produccion,temporal,55,1,4,0,29,el ambiente laboral es muy malo y siento que no hay crecimiento profesional,1,6011,N/A,0.8086263651549286,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
56,2588,28,25,logistica,temporal,57,3,1,1,23,el trabajo cumple con lo esperado y me siento muy estresado por la carga laboral,0,6012,N/A,0.48766037671400436,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
48,2798,26,12,finanzas,fijo,56,2,5,3,33,el trabajo es estresante y agotador,1,6013,N/A,0.5679689446596798,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
59,2254,31,31,ti,fijo,43,5,2,2,22,mi desarrollo profesional es constante,1,6014,N/A,0.5796772136613965,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
27,1749,3,0,finanzas,temporal,47,3,1,0,18,cumplo mis funciones sin mayor inconveniente,1,6015,N/A,0.7189469257299577,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
47,2470,27,16,rrhh,temporal,40,4,2,1,0,siento estabilidad en mi trabajo,1,6016,N/A,0.5739951884694626,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
35,1519,11,4,ti,fijo,48,3,4,1,14,el equilibrio entre trabajo y vida es justo,0,6017,N/A,0.33579316670432224,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
41,1658,20,15,ti,fijo,53,2,2,0,40,no tengo motivacion para seguir en este trabajo,1,6018,N/A,0.782038744950359,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
26,1972,8,5,logistica,fijo,32,3,3,0,45,me esfuerzo por mejorar en mi puesto,1,6019,N/A,0.6893848363828288,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
48,2681,23,16,ventas,fijo,49,2,5,0,15,el trabajo cumple con lo esperado y siento que no hay crecimiento profesional,0,6020,N/A,0.3522453135102332,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
32,2308,12,2,ti,temporal,31,3,3,2,33,el trabajo cumple con lo esperado,0,6021,N/A,0.5027877125815904,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
21,1145,1,1,logistica,temporal,60,1,3,1,42,el trabajo es estresante y agotador,0,6022,N/A,0.3041653848326634,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
57,3014,34,13,logistica,temporal,53,3,4,4,0,"estoy aprendiendo cosas nuevas, pero hay desafios y me siento muy estresado por la carga laboral",1,6023,N/A,0.619632264139782,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
26,823,0,0,logistica,fijo,35,1,3,0,21,la carga de trabajo es abrumadora ademas considero que el salario es bajo,0,6024,N/A,0.4635951789534726,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
26,1100,4,0,rrhh,fijo,54,2,2,0,1,siento que mis habilidades no se aprovechan,1,6025,N/A,0.8834370261845401,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
43,2516,21,1,rrhh,temporal,59,1,1,1,48,no me siento valorado en la empresa,1,6026,N/A,0.7082040323253809,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
21,973,2,2,rrhh,temporal,60,1,1,0,12,me siento parte de un buen equipo,1,6027,N/A,0.8684757455966899,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
34,2064,9,6,ti,fijo,53,2,1,0,34,estoy muy insatisfecho con mi trabajo,1,6028,N/A,0.7864301282956863,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
33,1417,11,5,produccion,fijo,58,3,2,1,20,siento que mi esfuerzo no siempre se reconoce,1,6029,N/A,0.6582833751665272,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
32,1477,9,0,finanzas,fijo,33,3,5,0,40,no hay oportunidades de crecimiento,0,6030,N/A,0.2968953251901271,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
52,3361,32,6,logistica,temporal,58,4,2,2,7,me siento reconocido por mis esfuerzos,1,6031,N/A,0.732041544660463,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
22,749,0,0,rrhh,temporal,42,3,1,0,28,"a veces me siento motivado, a veces no",1,6032,N/A,0.7358431426899431,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
22,664,1,1,ventas,temporal,37,2,5,0,45,la carga de trabajo es abrumadora,1,6033,N/A,0.837950827631655,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
37,1039,12,1,ventas,temporal,44,2,4,0,8,mi experiencia es promedio y siento que no hay crecimiento profesional,1,6034,N/A,0.6971490335459631,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
32,1878,10,3,logistica,temporal,30,3,2,2,3,estoy motivado y satisfecho con mis proyectos,1,6035,N/A,0.510154289515821,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
35,2019,11,6,logistica,fijo,56,4,3,4,2,estoy orgulloso de lo que hacemos y me siento muy estresado por la carga laboral,0,6036,N/A,0.2626612321341449,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
19,1192,0,0,ti,fijo,54,2,3,0,50,me siento estancado profesionalmente,0,6037,N/A,0.39647680351246223,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
46,2185,24,19,ti,temporal,45,4,3,2,42,siento estabilidad en mi trabajo,1,6038,N/A,0.40050550065062507,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
30,1109,9,5,ventas,fijo,50,4,2,4,3,trabajo en proyectos que me interesan,1,6039,N/A,0.8245793518346022,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
21,1779,3,1,ti,temporal,49,4,4,1,26,estoy orgulloso de lo que hacemos,1,6040,N/A,0.7145355873726605,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
59,4000,40,28,ventas,fijo,34,4,5,2,36,siento que mis habilidades no se aprovechan,0,6041,N/A,0.14487085320172685,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
27,1456,9,8,finanzas,fijo,42,3,2,3,45,siento que algunos procesos son confusos,1,6042,N/A,0.6521432319427292,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
48,2976,21,4,produccion,fijo,46,5,2,2,29,el liderazgo de mi equipo es excelente,0,6043,N/A,0.23691281045973714,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
58,3250,40,2,rrhh,fijo,31,4,2,0,14,me gusta el ambiente laboral y siento que no hay crecimiento profesional,1,6044,N/A,0.7016914299336374,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
25,1168,0,0,finanzas,temporal,42,4,5,0,15,hay un buen ambiente de colaboracion,1,6045,N/A,0.6277948247749018,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
20,1390,0,0,ti,fijo,31,2,4,0,27,el ambiente de oficina es tenso y siento que no hay crecimiento profesional,1,6046,N/A,0.7369370709290796,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
26,2096,2,1,finanzas,fijo,60,1,2,0,11,mi jefe no apoya mi desarrollo profesional,0,6047,N/A,0.45819048886212904,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
47,2198,23,19,produccion,fijo,40,5,1,3,24,el liderazgo de mi equipo es excelente,0,6048,N/A,0.31653847418191405,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
28,1395,8,8,ventas,fijo,58,1,5,1,27,me siento estancado profesionalmente,1,6049,N/A,0.6856710777083829,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
52,3090,34,33,ventas,fijo,44,2,4,1,45,no hay reconocimiento al esfuerzo,0,6050,N/A,0.3807896730668783,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
54,3462,32,28,ventas,fijo,38,2,1,1,3,me siento estancado profesionalmente,1,6051,N/A,0.6859047011946592,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
59,2691,35,9,logistica,fijo,51,3,2,2,34,hay estabilidad pero falta innovacion,1,6052,N/A,0.7028033497548746,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
30,1519,5,4,ti,temporal,48,3,1,1,38,siento que mi trabajo no tiene impacto,0,6053,N/A,0.6342332340731205,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
53,2471,30,7,produccion,fijo,33,5,3,3,4,me gusta el ambiente laboral,0,6054,N/A,0.22218151461317334,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
30,1617,10,1,produccion,temporal,58,3,4,1,49,"no es el mejor trabajo, pero tampoco el peor",0,6055,N/A,0.2481145291006481,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
29,1299,3,3,logistica,fijo,46,4,4,3,28,disfruto trabajar en esta empresa,0,6056,N/A,0.3276649401964058,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
54,2565,29,28,ti,fijo,44,5,3,3,16,estoy orgulloso de lo que hacemos,0,6057,N/A,0.23092913887364275,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
27,782,4,2,rrhh,fijo,36,2,1,1,30,me siento sobrecargado y desmotivado ademas considero que el salario es bajo,1,6058,N/A,0.845141274417241,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
26,1758,1,1,ventas,fijo,52,2,4,0,11,me gusta el ambiente laboral y me siento muy estresado por la carga laboral,1,6059,N/A,0.6852673689335466,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
24,811,0,0,finanzas,fijo,42,3,2,0,35,"el ambiente es regular, podria mejorar ademas considero que el salario es bajo",1,6060,N/A,0.6797171497058563,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
19,565,0,0,finanzas,temporal,37,2,3,0,30,siento que mi trabajo no tiene impacto ademas considero que el salario es bajo,1,6061,N/A,0.720831373316533,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
40,2621,17,3,finanzas,fijo,30,4,4,1,10,la empresa valora a sus empleados,1,6062,N/A,0.5358378227876475,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
56,2450,36,24,logistica,fijo,38,3,4,4,45,me esfuerzo por mejorar en mi puesto,1,6063,N/A,0.5040653703978071,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
57,2466,39,38,logistica,fijo,47,3,5,2,38,hay cosas buenas y malas,1,6064,N/A,0.39855631768798566,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
56,2394,30,1,rrhh,temporal,58,2,1,0,29,el liderazgo es deficiente y me siento muy estresado por la carga laboral y siento que no hay crecimiento profesional,1,6065,N/A,0.8408895079192095,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
38,1989,20,14,logistica,temporal,46,3,3,0,31,me esfuerzo por mejorar en mi puesto,1,6066,N/A,0.5723358374951566,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
40,2045,15,15,ti,fijo,46,2,4,1,7,siento que mi trabajo no tiene impacto,0,6067,N/A,0.34644138264659474,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
46,1985,27,8,ti,fijo,37,2,3,1,9,no me siento valorado en la empresa,1,6068,N/A,0.4231598583980721,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
31,1001,5,4,ventas,fijo,32,4,2,3,10,siento que crezco profesionalmente,0,6069,N/A,0.5852642147108302,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
43,3116,25,18,rrhh,fijo,58,2,5,4,26,no recibo retroalimentacion suficiente y me siento muy estresado por la carga laboral,0,6070,N/A,0.35206026157414166,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
22,1453,1,0,finanzas,fijo,51,2,1,0,5,me siento sobrecargado y desmotivado y me siento muy estresado por la carga laboral y siento que no hay crecimiento profesional,1,6071,N/A,0.7421099228438485,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
48,3394,30,22,ti,fijo,51,1,1,1,40,el liderazgo de mi equipo es excelente y me siento muy estresado por la carga laboral,1,6072,N/A,0.7218049365622502,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
42,2098,16,4,rrhh,temporal,40,2,2,1,5,no recibo retroalimentacion suficiente,0,6073,N/A,0.4400256111706786,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
48,3307,21,18,logistica,fijo,31,4,4,4,38,hay buenas oportunidades de aprendizaje,0,6074,N/A,0.14379127682477802,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
37,2635,19,2,produccion,fijo,31,3,5,1,29,aprecio el apoyo de mis colegas pero no siempre de mi jefe,0,6075,N/A,0.28949691403688566,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
34,1816,10,6,rrhh,fijo,45,3,1,0,17,"estoy aprendiendo cosas nuevas, pero hay desafios y siento que no hay crecimiento profesional",0,6076,N/A,0.5351773107910628,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
19,1311,0,0,ventas,fijo,46,3,3,0,38,siento que algunos procesos son confusos,0,6077,N/A,0.5199612348702259,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
42,2169,20,4,finanzas,fijo,38,4,2,1,38,hay buenas oportunidades de aprendizaje,0,6078,N/A,0.4197999675936787,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
30,1391,7,3,ti,fijo,30,4,1,0,13,hay un buen ambiente de colaboracion,1,6079,N/A,0.7655117518083139,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
56,1968,33,26,logistica,fijo,58,3,4,2,14,hay cosas buenas y malas,1,6080,N/A,0.5748288466854516,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
45,2082,21,3,ti,fijo,58,4,5,2,49,mi desarrollo profesional es constante y me siento muy estresado por la carga laboral,0,6081,N/A,0.26693881707034633,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
59,2401,41,18,logistica,fijo,51,1,1,0,35,el trabajo es estresante y agotador,0,6082,N/A,0.32584881012148625,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
23,1617,0,0,produccion,fijo,41,3,4,0,22,aprecio el apoyo de mis colegas pero no siempre de mi jefe y siento que no hay crecimiento profesional,0,6083,N/A,0.5111935608884809,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
